SCT_ID,SCT_Code,SCT_DescriptionA_Type1,SCT_DescriptionA_Type2,SCT_DescriptionB,SCT_Semantic_Tags,SCT_Type,SCT_level
360224006,1,,Investigation - action,,qualifier value,Concept,"1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,3,4,5,6,7,8,9"
261004008,1,,Diagnostic intent,,qualifier value,Concept,"1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,3,4,5,6,7,8,9"
363675004,1,,Intents (nature of procedure values),,qualifier value,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,3,4,5,6,7,8,9"
129268004,1,,Observation - action,,qualifier value,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,3,4,5,6,7,8,9"
129271007,1,,Management - action,,qualifier value,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,3,4,5,6,7,8,9"
277367001,1,,Nature of procedure values,,qualifier value,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,3,4,5,6,7,8,9"
302199004,1,,Examination - action,,qualifier value,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,3,4,5,6,7,8,9"
277302009,1,,Natures,,qualifier value,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,4,5,6,7,8,9"
419656003,1,,Examination AND/OR history taking - action,,qualifier value,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,4,5,6,7,8,9"
129265001,1,,Evaluation - action,,qualifier value,Concept,"1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,3,4,5,6,7,8,9"
129264002,1,,Action,,qualifier value,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,4,5,6,7,8,9"
272099008,1,,Descriptors,,qualifier value,Concept,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,4,5,6,7,8,9"
308915003,1,,"Activities, functions and processes",,qualifier value,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,3,30,4,5,6,7,8,9"
362981000,1,,Qualifier value,,qualifier value,TLC,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
255203001,1,,Additional values,,qualifier value,Concept,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
4341000179107,1,,Microbiology report,,record artifact,Concept,0
736057009,1,,Respiratory disorder inpatient care plan,,record artifact,Concept,0
371535009,1,,Transfer summary report,,record artifact,Concept,0
4241000179101,1,,Laboratory report,,record artifact,Concept,1
734163000,1,,Care plan,,record artifact,Concept,1
422735006,1,,Summary clinical document,,record artifact,Concept,1
371525003,1,,Clinical procedure report,,record artifact,Concept,2
371534008,1,,Summary report,,record artifact,Concept,"1,2"
423876004,1,,Clinical document,,record artifact,Concept,"2,3"
371524004,1,,Clinical report,,record artifact,Concept,"2,3,4"
424545009,1,,Record composition,,record artifact,Concept,"4,5,6"
424396007,1,,Record organizer,,record artifact,Concept,"5,6,7"
419891008,1,,Record artifact,,record artifact,TLC,"4,5,6,7,8"
370115009,1,,Special concept,,special concept,TLC,"10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
118289000,1,,"Optical density, function",,observable entity,Concept,3
302771004,1,,Bladder control,,observable entity,Concept,4
27327002,1,,"Hydrogen ion concentration, function",,observable entity,Concept,"1,2"
4327008,1,,"Nutrition, function",,observable entity,Concept,"2,3"
384759009,1,,"Nutrition, function",,observable entity,Concept,"2,3"
87276001,1,,Nutritional status,,observable entity,Concept,"2,3"
364387009,1,,Endocrine observable,,observable entity,Concept,"3,4"
249749006,1,,Form of hand,,observable entity,Concept,"3,4"
364631005,1,,Pattern of pain,,observable entity,Concept,"3,4"
364483009,1,,Feature of hand region,,observable entity,Concept,"4,5"
364625007,1,,Characteristic of pain,,observable entity,Concept,"4,5"
406189006,1,,Pain observable,,observable entity,Concept,"5,6"
250085001,1,,Form of joint,,observable entity,Concept,"5,6"
364562001,1,,Joint observable,,observable entity,Concept,"6,7"
313384009,1,,Place of death,,observable entity,Concept,"1,2,3"
364393001,1,,Nutritional observable,,observable entity,Concept,"2,3,4"
364451003,1,,Movement of abdomen,,observable entity,Concept,"2,3,4"
129009001,1,,"Bladder control, function",,observable entity,Concept,"2,3,4"
364446009,1,,General characteristics of abdomen,,observable entity,Concept,"3,4,5"
363847004,1,,Movement observable,,observable entity,Concept,"3,4,5"
129020001,1,,"Maintaining continence, function",,observable entity,Concept,"3,4,5"
364386000,1,,"Endocrine, nutritional and metabolic observable",,observable entity,Concept,"3,4,5"
364710001,1,,Red blood cell morphology,,observable entity,Concept,"3,4,5"
413634008,1,,Basic activity of daily living,,observable entity,Concept,"4,5,6"
416131009,1,,Erythrocyte feature,,observable entity,Concept,"4,5,6"
364624006,1,,Pain / sensation observable,,observable entity,Concept,"5,6,7"
417595002,1,,Cell feature,,observable entity,Concept,"5,6,7"
414755005,1,,"Molecular, genetic AND/OR cellular observable",,observable entity,Concept,"6,7,8"
44138005,1,,"Keratinization, function",,observable entity,Concept,"2,3,4,5"
255324009,1,,"Movement, function",,observable entity,Concept,"2,3,4,5"
69611006,1,,"Erythrocyte production, function",,observable entity,Concept,"2,3,4,5"
50741009,1,,Urinary tract function,,observable entity,Concept,"2,3,4,5"
24039005,1,,"Emotion, function",,observable entity,Concept,"2,3,4,5"
247461009,1,,"Skin growth, function",,observable entity,Concept,"3,4,5,6"
1149388004,1,,Urinary system function,,observable entity,Concept,"3,4,5,6"
106148006,1,,Sensory function,,observable entity,Concept,"3,4,5,6"
249669009,1,,General structure of thorax,,observable entity,Concept,"3,4,5,6"
364433004,1,,Feature of region of thorax,,observable entity,Concept,"4,5,6,7"
52479005,1,,Motor function,,observable entity,Concept,"4,5,6,7"
78718001,1,,Muscle function,,observable entity,Concept,"4,5,6,7"
106029005,1,,Musculoskeletal function,,observable entity,Concept,"5,6,7,8"
364561008,1,,Musculoskeletal observable,,observable entity,Concept,"6,7,8,9"
63911002,1,,Excretory function,,observable entity,Concept,"1,2,3,4,5"
75367002,1,,Blood pressure,,observable entity,Concept,"1,2,3,4,5"
74848003,1,,Hemostatic function,,observable entity,Concept,"1,2,3,4,5"
86185002,1,,Cardiac function,,observable entity,Concept,"1,2,3,4,5"
78064003,1,,Respiratory function,Any function involved in the exchange of oxygen and carbon dioxide between the atmosphere and the cells of the body,observable entity,Concept,"1,2,3,4,5"
415823006,1,,Vision observable,,observable entity,Concept,"1,2,3,4,5"
285854004,1,,Emotion,,observable entity,Concept,"1,2,3,4,5"
178224005,1,,"Hematopoiesis, function",,observable entity,Concept,"2,3,4,5,6"
106091004,1,,Secretory AND/OR excretory function,,observable entity,Concept,"2,3,4,5,6"
363872004,1,,Emotional state characteristics,,observable entity,Concept,"2,3,4,5,6"
363926002,1,,Eye/vision observable,,observable entity,Concept,"2,3,4,5,6"
79996001,1,,Fluid pressure,,observable entity,Concept,"2,3,4,5,6"
252060001,1,,Arterial measure,,observable entity,Concept,"2,3,4,5,6"
364636000,1,,Lesion observable,,observable entity,Concept,"2,3,4,6,7"
364088008,1,,Arterial feature,,observable entity,Concept,"3,4,5,6,7"
416906007,1,,"Blood cell production, function",,observable entity,Concept,"3,4,5,6,7"
64501009,1,,Skin function,,observable entity,Concept,"3,4,5,6,7"
36096009,1,,"Function of the integumentary system, function",,observable entity,Concept,"4,5,6,7,8"
364414009,1,,Trunk structure observable,,observable entity,Concept,"4,5,6,7,8"
302251007,1,,"Skin, hair and/or nail function",,observable entity,Concept,"4,5,6,7,8"
66523006,1,,Female reproductive function,,observable entity,Concept,"5,6,7,8,9"
118255001,1,,Reproductive function,,observable entity,Concept,"10,6,7,8,9"
364062005,1,,Respiration observable,,observable entity,Concept,"1,2,3,4,5,6"
46680005,1,,"Vital signs, function",,observable entity,Concept,"1,2,3,4,5,6"
364197005,1,,Pattern of urination,,observable entity,Concept,"1,2,3,4,5,6"
364320009,1,,Pregnancy observable,,observable entity,Concept,"1,2,3,4,5,6"
363808001,1,,Measured body weight,,observable entity,Concept,"1,2,3,4,5,6"
424492005,1,,Itch of skin,,observable entity,Concept,"1,2,3,6,7,8"
363901006,1,,Detail of sexuality and sexual activity,,observable entity,Concept,"10,11,7,8,9"
364196001,1,,Micturition feature,,observable entity,Concept,"2,3,4,5,6,7"
27113001,1,,Body weight,,observable entity,Concept,"2,3,4,5,6,7"
129025006,1,,"Activity of daily living, function",,observable entity,Concept,"2,3,4,5,6,7"
364319003,1,,"Pregnancy, childbirth / puerperium observable",,observable entity,Concept,"2,3,4,5,6,7"
364048003,1,,Respiratory observable,,observable entity,Concept,"2,3,4,5,6,7"
252059006,1,,Vascular measure,,observable entity,Concept,"2,3,4,5,6,7"
106090003,1,,"Body fluid property, function",,observable entity,Concept,"2,3,4,5,6,7"
364528001,1,,Skin observable,,observable entity,Concept,"2,3,4,7,8,9"
364087003,1,,Blood vessel feature,,observable entity,Concept,"3,4,5,6,7,8"
249736001,1,,Form of arm,,observable entity,Concept,"3,4,5,6,7,8"
416917008,1,,"Cell production, function",,observable entity,Concept,"3,4,5,6,7,8"
257733005,1,,Activity,,observable entity,Concept,"3,4,5,6,7,8"
364179002,1,,Urinary tract observable,,observable entity,Concept,"3,4,5,6,7,8"
364464002,1,,Feature of upper limb,,observable entity,Concept,"4,5,6,7,8,9"
364178005,1,,Urogenital observable,,observable entity,Concept,"4,5,6,7,8,9"
271934001,1,,Biochemistry test interpretation,,observable entity,Concept,"4,5,6,7,8,9"
228272008,1,,Health-related behavior,,observable entity,Concept,"10,11,12,8,9"
364527006,1,,"Skin, hair / nail observable",,observable entity,Concept,"10,3,4,5,8,9"
364712009,1,,Laboratory test observable,,observable entity,Concept,"10,5,6,7,8,9"
414236006,1,,Feature of anatomical entity,,observable entity,Concept,"10,5,6,7,8,9"
364463008,1,,Limb structure observable,,observable entity,Concept,"10,5,6,7,8,9"
258158006,1,,"Sleep, function",,observable entity,Concept,"1,2,3,4,5,6,7"
284545001,1,,Ability to perform activities of everyday life,,observable entity,Concept,"1,2,3,4,5,6,7"
363896009,1,,Behavior observable,,observable entity,Concept,"10,11,12,13,9"
364711002,1,,Specific test feature,,observable entity,Concept,"10,11,6,7,8,9"
364665006,1,,Ability to perform function / activity,,observable entity,Concept,"2,3,4,5,6,7,8"
310611001,1,,Cardiovascular measure,,observable entity,Concept,"2,3,4,5,6,7,8"
396277003,1,,Fluid observable,,observable entity,Concept,"2,3,4,5,6,7,8"
86084001,1,,Hematologic function,,observable entity,Concept,"2,3,4,5,6,7,8"
363804004,1,,Body weight characteristic,,observable entity,Concept,"2,3,4,5,6,7,8"
415178003,1,,Process,,observable entity,Concept,"3,4,5,6,7,8,9"
243814003,1,,Interpretation of findings,,observable entity,Concept,"10,11,12,7,8,9"
248217000,1,,State of consciousness and awareness,,observable entity,Concept,"1,2,3,4,5,6,7,8"
278844005,1,,General clinical state,,observable entity,Concept,"1,2,3,4,5,6,7,8"
364402001,1,,Body region observable,,observable entity,Concept,"10,11,5,6,7,8,9"
364070000,1,,General cardiovascular observable,,observable entity,Concept,"2,3,4,5,6,7,8,9"
248326004,1,,Body measure,,observable entity,Concept,"2,3,4,5,6,7,8,9"
364066008,1,,Cardiovascular observable,,observable entity,Concept,"10,3,4,5,6,7,8,9"
363871006,1,,Mental state,,observable entity,Concept,"1,2,3,4,5,6,7,8,9"
363789004,1,,General characteristic of patient,,observable entity,Concept,"10,2,3,4,5,6,7,8,9"
414237002,1,,Feature of entity,,observable entity,Concept,"10,11,3,4,5,6,7,8,9"
363870007,1,,"Mental state, behavior / psychosocial function observable",,observable entity,Concept,"1,10,11,12,13,14,2,3,4,5,6,7,8,9"
3850002,1,,Psychological function,,observable entity,Concept,"1,10,11,12,13,14,15,2,3,4,5,6,7,8,9"
364644000,1,,Functional observable,,observable entity,Concept,"10,11,12,13,14,15,16,2,3,4,5,6,7,8,9"
18373002,1,,Nervous system function,,observable entity,Concept,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
364709006,1,,Hematology observable,,observable entity,Concept,"10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
363820009,1,,Neurological observable,,observable entity,Concept,"10,11,12,13,14,15,16,17,18,3,4,5,6,7,8,9"
364708003,1,,Specimen observable,,observable entity,Concept,"10,11,12,13,14,15,16,17,18,3,4,5,6,7,8,9"
70337006,1,,Cardiovascular function,,observable entity,Concept,"1,10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9"
363788007,1,,Clinical history/examination observable,,observable entity,Concept,"10,11,12,13,14,15,16,17,18,19,2,3,4,5,6,7,8,9"
363787002,1,,Observable entity,,observable entity,TLC,"10,11,12,13,14,15,16,17,18,19,2,20,3,4,5,6,7,8,9"
105963001,1,,"Noninfectious, erythematous, papular AND/OR squamous disease",,navigational concept,Concept,1
118927008,1,,Thrombotic disorder,,navigational concept,Concept,1
105966009,1,,Tumor-like lesion of skin,,navigational concept,Concept,4
238599004,1,,"Papular, squamous and granulomatous eruptions of skin",,navigational concept,Concept,"1,3"
105962006,1,,"Noninfectious, vesicular AND/OR bullous disease",,navigational concept,Concept,"2,6"
250541005,1,,Biochemical finding,,navigational concept,Concept,"4,5,6,7,8"
309194008,1,,Hematology finding abnormal,,navigational concept,Concept,"3,4,5,6,7,8"
309158009,1,,Laboratory finding abnormal,,navigational concept,Concept,"4,5,6,7,8,9"
201433006,1,,Arthropathies and related disorders,,navigational concept,Concept,"10,4,5,6,7,8,9"
255048006,1,,"Tumor of lymphoid, hemopoietic and related tissue",,navigational concept,Concept,"2,3,4,5,6,7,8,9"
34093004,1,,Disorder of hematopoietic system,,navigational concept,Concept,"10,3,4,5,6,7,8,9"
250207003,1,,Hematology finding,,navigational concept,Concept,"10,11,3,4,5,6,7,8,9"
41266007,1,,Disorder of immune system,,navigational concept,Concept,"10,11,2,3,4,5,6,7,8,9"
118246004,1,,Laboratory test finding,,navigational concept,Concept,"0,10,11,12,4,5,6,7,8,9"
267368005,1,,"Endocrine, nutritional, metabolic and immunity disorders",,navigational concept,Concept,"10,11,12,3,4,5,6,7,8,9"
276437003,1,,"Skin, hair and nail finding",,navigational concept,Concept,"10,11,12,3,4,5,6,7,8,9"
277775005,1,,Test finding,,navigational concept,Concept,"1,10,11,12,13,5,6,7,8,9"
278441008,1,,Disorder of body wall and cavities,,navigational concept,Concept,"10,11,12,13,14,15,4,5,6,7,8,9"
363743006,1,,Navigational concept,,navigational concept,Concept,"1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,4,5,6,7,8,9"
184216000,1,,Patient record types,,administrative concept,Concept,2
307851007,1,,Record types,,administrative concept,Concept,3
304813002,1,,Administrative values,,administrative concept,Concept,4
308916002,1,,Environments and geographical locations,,environment / location,TLC,4
69251000,1,,Depletion,,morphologic abnormality,Concept,1
57977008,1,,Chronic fibrosis,,morphologic abnormality,Concept,1
21589007,1,,"Ependymoma, anaplastic",,morphologic abnormality,Concept,1
277984002,1,,Embryonal neuroepithelial tumor,,morphologic abnormality,Concept,2
74532006,1,,"Glioma, malignant",,morphologic abnormality,Concept,2
115241005,1,,Neuroepitheliomatous neoplasm,,morphologic abnormality,Concept,3
26996000,1,,Hyperkeratosis,,morphologic abnormality,Concept,3
84499006,1,,Chronic inflammation,,morphologic abnormality,Concept,6
70281000,1,,Thrombus,,morphologic abnormality,Concept,"1,2"
55641003,1,,Infarct,,morphologic abnormality,Concept,"1,2"
64770007,1,,Nodular regeneration,,morphologic abnormality,Concept,"1,2"
13705009,1,,Partial obstruction,,morphologic abnormality,Concept,"1,2"
1186904005,1,,Ependymoma,,morphologic abnormality,Concept,"2,3"
37842001,1,,Antemortem blood clot,,morphologic abnormality,Concept,"2,3"
269505000,1,,Malignant glioma,,morphologic abnormality,Concept,"2,3"
34636005,1,,Regeneration,,morphologic abnormality,Concept,"2,3"
443354006,1,,Ependymoma - category,,morphologic abnormality,Concept,"2,3"
31390008,1,,Epithelial hyperplasia,,morphologic abnormality,Concept,"3,4"
50173008,1,,Complete obstruction,,morphologic abnormality,Concept,"4,5"
76197007,1,,Hyperplasia,,morphologic abnormality,Concept,"4,5"
708531006,1,,Obstructive lesion,,morphologic abnormality,Concept,"5,6"
4538007,1,,Papulovesicular rash,,morphologic abnormality,Concept,"5,6"
410069005,1,,Impatent structure,,morphologic abnormality,Concept,"5,6"
409777003,1,,Chronic inflammatory morphology,,morphologic abnormality,Concept,"6,7"
56381008,1,,Calculus,,morphologic abnormality,Concept,"1,2,3"
396339007,1,,Thrombus,,morphologic abnormality,Concept,"1,2,3"
75753009,1,,Blood clot,,morphologic abnormality,Concept,"2,3,4"
6574001,1,,Necrosis,,morphologic abnormality,Concept,"2,3,4"
416500007,1,,Malignant glioma - category,,morphologic abnormality,Concept,"2,3,4"
414628006,1,,Lymphoid neoplasm,,morphologic abnormality,Concept,"3,4,5"
112625008,1,,Cutaneous eruption,,morphologic abnormality,Concept,"3,5,7"
414629003,1,,Lymphoproliferative disorder,,morphologic abnormality,Concept,"4,5,6"
125565008,1,,Interstitial fibrosis,,morphologic abnormality,Concept,"5,6,7"
415181008,1,,Proliferation of hematopoietic cell type,,morphologic abnormality,Concept,"5,6,7"
414644002,1,,Malignant hematopoietic neoplasm,,morphologic abnormality,Concept,"6,7,8"
59091005,1,,Open wound,,morphologic abnormality,Concept,"1,2,3,4"
449735000,1,,Structural change due to ischemia,,morphologic abnormality,Concept,"1,2,3,4"
44132006,1,,Abscess,,morphologic abnormality,Concept,"1,2,3,4"
41034006,1,,Suppurative inflammation,,morphologic abnormality,Concept,"2,3,4,5"
115240006,1,,Glioma,,morphologic abnormality,Concept,"2,3,4,5"
55584005,1,,Embolus,,morphologic abnormality,Concept,"2,3,4,5"
33359002,1,,Degeneration,,morphologic abnormality,Concept,"2,5,6,7"
255316004,1,,Purulent,,morphologic abnormality,Concept,"3,4,5,6"
253062001,1,,Central nervous system tumor morphology,,morphologic abnormality,Concept,"3,4,5,6"
253061008,1,,Nervous system tumor morphology,,morphologic abnormality,Concept,"4,5,6,7"
38716007,1,,Atherosclerosis,,morphologic abnormality,Concept,"1,2,3,4,5"
385627004,1,,Cellulitis,,morphologic abnormality,Concept,"1,2,3,4,5"
87642003,1,,Dislocation,,morphologic abnormality,Concept,"1,2,3,4,5"
74276003,1,,Cellulitis,,morphologic abnormality,Concept,"1,2,3,4,5"
112674009,1,,Fibrosis,,morphologic abnormality,Concept,"1,2,6,7,8"
112638000,1,,Displacement,,morphologic abnormality,Concept,"2,3,4,5,6"
